Timestamp,Hari,Fase,Suhu_C,Kelembapan_pct,pH,CO2_ppm,Status_Kipas,Status_Pengaduk,Kematangan_pct,Sisa_Hari
1/17/2024 15:20,17,Pendinginan,38.7,58.2,7.21,768,0,0,81,4
1/17/2024 15:25,17,Pendinginan,38.8,58,7.25,718,0,0,81.1,4
1/17/2024 15:30,17,Pendinginan,38.8,58,7.25,829,0,0,81.1,4
1/17/2024 15:35,17,Pendinginan,38.8,58.2,7.27,928,0,0,81.2,4
1/17/2024 15:40,17,Pendinginan,38.8,58,7.2,768,0,0,80.9,4
1/17/2024 15:45,17,Pendinginan,38.5,58.4,7.22,841,0,0,81.4,4
1/17/2024 15:50,17,Pendinginan,39,58.3,7.27,816,0,0,81.4,4
1/17/2024 15:55,17,Pendinginan,38.9,58.4,7.24,800,0,0,81.5,4
1/17/2024 16:00,17,Pendinginan,38.6,58,7.28,932,0,0,81.1,4
1/17/2024 16:05,17,Pendinginan,38.6,58.5,7.25,837,0,0,81.6,4
1/17/2024 16:10,17,Pendinginan,38.6,58.3,7.24,713,0,0,81.5,4
1/17/2024 16:15,17,Pendinginan,38.8,58,7.24,798,0,0,81.3,4
1/17/2024 16:20,17,Pendinginan,38.7,57.9,7.27,831,0,0,81.1,4
1/17/2024 16:25,17,Pendinginan,38.9,58.2,7.21,869,0,0,81.6,4
1/17/2024 16:30,17,Pendinginan,38.4,58,7.24,608,0,0,81.5,4
1/17/2024 16:35,17,Pendinginan,38.6,57.8,7.24,780,0,0,81.1,4
1/17/2024 16:40,17,Pendinginan,38.7,58.4,7.23,763,0,0,81.7,4
1/17/2024 16:45,17,Pendinginan,38.5,57.5,7.25,714,0,0,81.4,4
1/17/2024 16:50,17,Pendinginan,38.8,58.1,7.24,819,0,0,81.7,4
1/17/2024 16:55,17,Pendinginan,38.4,58.1,7.24,799,0,0,81.6,4
1/17/2024 17:00,17,Pendinginan,38.9,57.7,7.26,872,0,0,81.7,4
1/17/2024 17:05,17,Pendinginan,38.5,58.6,7.17,722,0,0,81.9,4
1/17/2024 17:10,17,Pendinginan,38.4,58.6,7.19,687,0,0,81.4,4
1/17/2024 17:15,17,Pendinginan,38.5,58,7.22,889,0,0,82,4
1/17/2024 17:20,17,Pendinginan,38.4,57.6,7.17,793,0,0,81.8,4
1/17/2024 17:25,17,Pendinginan,38.4,58.1,7.21,826,0,0,82.1,4
1/17/2024 17:30,17,Pendinginan,38.1,58.1,7.21,654,0,0,81.3,4
1/17/2024 17:35,17,Pendinginan,38.4,58.2,7.28,773,0,0,81.1,4
1/17/2024 17:40,17,Pendinginan,38.3,57.7,7.2,818,0,0,81.7,4
1/17/2024 17:45,17,Pendinginan,38.4,58,7.26,737,0,0,82,4
1/17/2024 17:50,17,Pendinginan,38.3,58,7.24,768,0,0,82.2,4
1/17/2024 17:55,17,Pendinginan,38.3,58.1,7.23,836,0,0,81.9,4
1/17/2024 18:00,17,Pendinginan,38.2,57.7,7.21,753,0,0,82.2,4
1/17/2024 18:05,17,Pendinginan,38.2,57.9,7.18,888,0,0,81.9,4
1/17/2024 18:10,17,Pendinginan,38.3,58.4,7.23,773,0,0,82.2,4
1/17/2024 18:15,17,Pendinginan,38.2,58.2,7.26,816,0,0,81.8,4
1/17/2024 18:20,17,Pendinginan,38.1,58.3,7.26,858,0,0,82,4
1/17/2024 18:25,17,Pendinginan,38.1,57.9,7.22,826,0,0,81.7,4
1/17/2024 18:30,17,Pendinginan,38,58.5,7.28,786,0,0,81.8,4
1/17/2024 18:35,17,Pendinginan,38,58.3,7.24,716,0,0,82.2,4
1/17/2024 18:40,17,Pendinginan,38,57.9,7.25,838,0,0,81.6,4
1/17/2024 18:45,17,Pendinginan,37.9,58,7.25,810,0,0,81.7,4
1/17/2024 18:50,17,Pendinginan,37.6,58.4,7.21,780,0,0,81.9,4
1/17/2024 18:55,17,Pendinginan,37.8,58.6,7.33,626,0,0,82.2,4
1/17/2024 19:00,17,Pendinginan,37.8,58.4,7.27,868,0,0,82,4
1/17/2024 19:05,17,Pendinginan,37.6,58.3,7.24,736,0,0,81.8,4
1/17/2024 19:10,17,Pendinginan,37.8,58.5,7.2,803,0,0,81.9,4
1/17/2024 19:15,17,Pendinginan,37.4,58.1,7.22,626,0,0,81.8,4
1/17/2024 19:20,17,Pendinginan,37.4,57.9,7.2,719,0,0,81.8,4
1/17/2024 19:25,17,Pendinginan,37.6,58.2,7.25,731,0,0,82,4
1/17/2024 19:30,17,Pendinginan,37.4,57.8,7.26,608,0,0,82,4
1/17/2024 19:35,17,Pendinginan,37.4,58.3,7.2,748,0,0,82.2,4
1/17/2024 19:40,17,Pendinginan,37.1,57.8,7.24,787,0,0,82.2,4
1/17/2024 19:45,17,Pendinginan,37.4,57.8,7.19,752,0,0,81.7,4
1/17/2024 19:50,17,Pendinginan,37.2,58.4,7.25,698,0,0,81.9,4
1/17/2024 19:55,17,Pendinginan,37.4,58.1,7.21,587,0,0,82.7,4
1/17/2024 20:00,17,Pendinginan,37,58.2,7.29,753,0,0,82,4
1/17/2024 20:05,17,Pendinginan,36.9,57.7,7.25,856,0,0,82.1,4
1/17/2024 20:10,17,Pendinginan,37,58.3,7.22,761,0,0,82.2,4
1/17/2024 20:15,17,Pendinginan,37,58.1,7.3,786,0,0,82.5,4
1/17/2024 20:20,17,Pendinginan,36.9,58.4,7.26,616,0,0,82.4,4
1/17/2024 20:25,17,Pendinginan,36.9,57.6,7.25,778,0,0,82.3,4
1/17/2024 20:30,17,Pendinginan,36.9,58,7.32,639,0,0,82.5,4
1/17/2024 20:35,17,Pendinginan,36.8,57.8,7.24,620,0,0,82.1,4
1/17/2024 20:40,17,Pendinginan,36.8,57.6,7.26,653,0,0,81.9,4
1/17/2024 20:45,17,Pendinginan,36.6,58.8,7.18,764,0,0,82.1,4
1/17/2024 20:50,17,Pendinginan,36.6,58.3,7.26,673,0,0,81.9,4
1/17/2024 20:55,17,Pendinginan,36.7,58.3,7.24,762,0,0,82.2,4
1/17/2024 21:00,17,Pendinginan,36.4,58.1,7.26,750,0,0,82.5,4
1/17/2024 21:05,17,Pendinginan,36.4,58.6,7.23,714,0,0,82,4
1/17/2024 21:10,17,Pendinginan,36.4,58.3,7.27,847,0,0,82.6,4
1/17/2024 21:15,17,Pendinginan,36.4,58,7.22,798,0,0,82.7,4
1/17/2024 21:20,17,Pendinginan,36.2,58.4,7.26,630,0,0,82.6,4
1/17/2024 21:25,17,Pendinginan,36.1,57.4,7.24,738,0,0,82.4,4
1/17/2024 21:30,17,Pendinginan,36.6,58.3,7.25,751,0,0,82.3,4
1/17/2024 21:35,17,Pendinginan,36.4,58.3,7.25,665,0,0,82,4
1/17/2024 21:40,17,Pendinginan,36,58.2,7.23,737,0,0,82.4,4
1/17/2024 21:45,17,Pendinginan,36.1,57.9,7.25,661,0,0,82.1,4
1/17/2024 21:50,17,Pendinginan,35.9,58.6,7.2,720,0,0,82.8,4
1/17/2024 21:55,17,Pendinginan,36.3,58,7.23,616,0,0,82.9,4
1/17/2024 22:00,17,Pendinginan,35.9,58.1,7.19,779,0,0,82.9,4
1/17/2024 22:05,17,Pendinginan,35.9,57.7,7.26,573,0,0,82.6,4
1/17/2024 22:10,17,Pendinginan,35.8,58.3,7.26,704,0,0,82,4
1/17/2024 22:15,17,Pendinginan,35.8,58.2,7.22,578,0,0,83.1,4
1/17/2024 22:20,17,Pendinginan,35.8,58.4,7.23,501,0,0,82.9,4
1/17/2024 22:25,17,Pendinginan,35.6,58.1,7.28,768,0,0,82.7,4
1/17/2024 22:30,17,Pendinginan,35.5,58.2,7.27,631,0,0,82.8,4
1/17/2024 22:35,17,Pendinginan,35.3,58.6,7.26,643,0,0,82.7,4
1/17/2024 22:40,17,Pendinginan,35.3,58.6,7.3,752,0,0,83.2,4
1/17/2024 22:45,17,Pendinginan,35.4,58.4,7.28,694,0,0,82.8,4
1/17/2024 22:50,17,Pendinginan,35.4,58.4,7.22,519,0,0,82.7,4
1/17/2024 22:55,17,Pendinginan,34.9,57.9,7.22,647,0,0,83,4
1/17/2024 23:00,17,Pendinginan,35.3,58.4,7.27,743,0,0,82,4
1/17/2024 23:05,17,Pendinginan,35.1,57.7,7.26,522,0,0,82.8,4
1/17/2024 23:10,17,Pendinginan,35.1,57.9,7.28,728,0,0,82.9,4
1/17/2024 23:15,17,Pendinginan,35.1,58.1,7.25,687,0,0,82.8,4
1/17/2024 23:20,17,Pendinginan,34.8,57.9,7.24,654,0,0,82.6,4
1/17/2024 23:25,17,Pendinginan,35,57.9,7.24,777,0,0,83.2,4
1/17/2024 23:30,17,Pendinginan,35,58.1,7.27,597,0,0,82.8,4
1/17/2024 23:35,17,Pendinginan,34.7,58.1,7.24,642,0,0,82.6,4
1/17/2024 23:40,17,Pendinginan,34.8,58.2,7.26,693,0,0,82.9,4
1/17/2024 23:45,17,Pendinginan,34.7,58.2,7.29,739,0,0,83,4
1/17/2024 23:50,17,Pendinginan,34.5,58.2,7.26,797,0,0,82.6,4
1/17/2024 23:55,17,Pendinginan,34.7,58.6,7.21,661,0,0,82.7,4
1/18/2024 0:00,18,Pematangan,34.5,58.4,7.25,642,0,0,83.2,3
1/18/2024 0:05,18,Pematangan,34.2,58.6,7.25,719,0,0,82.9,3
1/18/2024 0:10,18,Pematangan,34.2,58.2,7.2,527,0,0,82.4,3
1/18/2024 0:15,18,Pematangan,34,58.7,7.29,586,0,0,83.3,3
1/18/2024 0:20,18,Pematangan,33.7,58.6,7.27,609,0,0,83.8,3
1/18/2024 0:25,18,Pematangan,33.6,58.4,7.22,661,0,0,83.1,3
1/18/2024 0:30,18,Pematangan,33.5,58.2,7.26,545,0,0,83.2,3
1/18/2024 0:35,18,Pematangan,33.2,59.2,7.2,775,0,0,82.6,3
1/18/2024 0:40,18,Pematangan,32.9,58.1,7.26,571,0,0,82.7,3
1/18/2024 0:45,18,Pematangan,33.1,58.7,7.25,650,0,0,83.7,3
1/18/2024 0:50,18,Pematangan,33,58.8,7.26,574,0,0,83.3,3
1/18/2024 0:55,18,Pematangan,32.8,58.6,7.26,506,0,0,82.7,3
1/18/2024 1:00,18,Pematangan,33,58.4,7.23,673,0,0,83.1,3
1/18/2024 1:05,18,Pematangan,32.9,58.6,7.26,603,0,0,83.3,3
1/18/2024 1:10,18,Pematangan,32.9,58.5,7.28,654,0,0,83.5,3
1/18/2024 1:15,18,Pematangan,32.7,58.6,7.26,754,0,0,83.3,3
1/18/2024 1:20,18,Pematangan,32.7,58.5,7.3,707,0,0,83.3,3
1/18/2024 1:25,18,Pematangan,32.5,59,7.23,512,0,0,83.3,3
1/18/2024 1:30,18,Pematangan,32.7,59.1,7.25,657,0,0,83.5,3
1/18/2024 1:35,18,Pematangan,32.4,58.8,7.25,733,0,0,83.5,3
1/18/2024 1:40,18,Pematangan,32.5,58.6,7.31,690,0,0,83.4,3
1/18/2024 1:45,18,Pematangan,32.2,58.7,7.26,588,0,0,83.3,3
1/18/2024 1:50,18,Pematangan,32.3,58.7,7.2,639,0,0,83.3,3
1/18/2024 1:55,18,Pematangan,32.2,59,7.32,703,0,0,83,3
1/18/2024 2:00,18,Pematangan,32.1,58.9,7.27,727,0,0,83.4,3
1/18/2024 2:05,18,Pematangan,32.1,59.2,7.26,566,0,0,83.9,3
1/18/2024 2:10,18,Pematangan,31.9,57.7,7.28,719,0,0,83.6,3
1/18/2024 2:15,18,Pematangan,31.8,58.7,7.25,602,0,0,83.9,3
1/18/2024 2:20,18,Pematangan,31.8,58.8,7.29,675,0,0,83.9,3
1/18/2024 2:25,18,Pematangan,32,58.8,7.27,693,0,0,83.4,3
1/18/2024 2:30,18,Pematangan,31.7,59,7.29,663,0,0,83.4,3
1/18/2024 2:35,18,Pematangan,31.7,58.7,7.21,523,0,0,83.5,3
1/18/2024 2:40,18,Pematangan,31.7,58.8,7.25,593,0,0,83,3
1/18/2024 2:45,18,Pematangan,31.7,58.5,7.22,614,0,0,83.2,3
1/18/2024 2:50,18,Pematangan,31.8,58.8,7.23,674,0,0,83.2,3
1/18/2024 2:55,18,Pematangan,31.6,58.7,7.28,709,0,0,84.1,3
1/18/2024 3:00,18,Pematangan,31.7,58.7,7.23,538,0,0,83.7,3
1/18/2024 3:05,18,Pematangan,31.6,59.1,7.21,677,0,0,83.3,3
1/18/2024 3:10,18,Pematangan,31.6,58.9,7.24,596,0,0,83.4,3
1/18/2024 3:15,18,Pematangan,31.9,58.5,7.26,621,0,0,83.7,3
1/18/2024 3:20,18,Pematangan,31.5,58.6,7.27,567,0,0,84,3
1/18/2024 3:25,18,Pematangan,31.8,58.9,7.26,397,0,0,83.8,3
1/18/2024 3:30,18,Pematangan,31.5,58.6,7.2,675,0,0,83.3,3
1/18/2024 3:35,18,Pematangan,31.6,59,7.24,732,0,0,83.5,3
1/18/2024 3:40,18,Pematangan,31.7,58.3,7.29,704,0,0,83.9,3
1/18/2024 3:45,18,Pematangan,31.5,58.3,7.25,723,0,0,83.8,3
1/18/2024 3:50,18,Pematangan,31.3,58.3,7.3,673,0,0,83.4,3
1/18/2024 3:55,18,Pematangan,31.3,58.5,7.2,621,0,0,84.6,3
1/18/2024 4:00,18,Pematangan,31.3,58.6,7.3,693,0,0,83.8,3
1/18/2024 4:05,18,Pematangan,31.5,58.3,7.25,652,0,0,84.2,3
1/18/2024 4:10,18,Pematangan,31.4,58.6,7.23,650,0,0,84.1,3
1/18/2024 4:15,18,Pematangan,31.6,58.3,7.26,578,0,0,84.2,3
1/18/2024 4:20,18,Pematangan,31.5,58.2,7.25,668,0,0,84,3
1/18/2024 4:25,18,Pematangan,31.5,58.5,7.23,600,0,0,83.7,3
1/18/2024 4:30,18,Pematangan,31.7,58.3,7.26,636,0,0,84.2,3
1/18/2024 4:35,18,Pematangan,31.7,58.8,7.27,547,0,0,83.6,3
1/18/2024 4:40,18,Pematangan,31.4,58.8,7.26,700,0,0,84.3,3
1/18/2024 4:45,18,Pematangan,31.5,58.6,7.26,604,0,0,83.8,3
1/18/2024 4:50,18,Pematangan,31.8,58.6,7.26,566,0,0,84.2,3
1/18/2024 4:55,18,Pematangan,31.5,58.7,7.27,597,0,0,84.1,3
1/18/2024 5:00,18,Pematangan,31.7,58.5,7.26,635,0,0,84.1,3
1/18/2024 5:05,18,Pematangan,31.7,58.2,7.26,652,0,0,84.1,3
1/18/2024 5:10,18,Pematangan,31.8,58.7,7.23,617,0,0,84,3
1/18/2024 5:15,18,Pematangan,31.7,58.5,7.28,644,0,0,84.5,3
1/18/2024 5:20,18,Pematangan,31.7,58.2,7.25,679,0,0,83.6,3
1/18/2024 5:25,18,Pematangan,31.5,58.5,7.29,735,0,0,84.1,3
1/18/2024 5:30,18,Pematangan,31.9,58.5,7.22,630,0,0,84,3
1/18/2024 5:35,18,Pematangan,31.9,58.4,7.22,510,0,0,84.2,3
1/18/2024 5:40,18,Pematangan,31.5,58.3,7.27,546,0,0,84.5,3
1/18/2024 5:45,18,Pematangan,32,58.1,7.25,710,0,0,84.2,3
1/18/2024 5:50,18,Pematangan,31.7,58.4,7.24,719,0,0,84.4,3
1/18/2024 5:55,18,Pematangan,31.9,58.4,7.22,571,0,0,84.7,3
1/18/2024 6:00,18,Pematangan,32,58.6,7.27,736,0,0,83.7,3
1/18/2024 6:05,18,Pematangan,32,58.8,7.29,737,0,0,84.3,3
1/18/2024 6:10,18,Pematangan,32,58,7.23,696,0,0,84.4,3
1/18/2024 6:15,18,Pematangan,32.1,58.5,7.27,709,0,0,84.6,3
1/18/2024 6:20,18,Pematangan,32,58.4,7.21,643,0,0,84.5,3
1/18/2024 6:25,18,Pematangan,32,58.1,7.26,651,0,0,84.3,3
1/18/2024 6:30,18,Pematangan,32.1,58.2,7.21,614,0,0,84.2,3
1/18/2024 6:35,18,Pematangan,32.3,58.1,7.22,604,0,0,84.7,3
1/18/2024 6:40,18,Pematangan,32.5,58.9,7.31,538,0,0,84.3,3
1/18/2024 6:45,18,Pematangan,32.4,58.2,7.27,826,0,0,84.1,3
1/18/2024 6:50,18,Pematangan,32.3,58.7,7.25,666,0,0,84.7,3
1/18/2024 6:55,18,Pematangan,32.6,58.2,7.29,563,0,0,84.3,3
1/18/2024 7:00,18,Pematangan,32.6,57.5,7.31,659,0,0,84.5,3
1/18/2024 7:05,18,Pematangan,32.4,57.7,7.25,700,0,0,83.9,3
1/18/2024 7:10,18,Pematangan,32.8,58,7.26,656,0,0,84.6,3
1/18/2024 7:15,18,Pematangan,32.6,58.2,7.2,600,0,0,84.6,3
1/18/2024 7:20,18,Pematangan,32.7,57.5,7.29,537,0,0,84.5,3
1/18/2024 7:25,18,Pematangan,32.9,58,7.3,633,0,0,84.7,3
1/18/2024 7:30,18,Pematangan,32.9,58.2,7.31,649,0,0,84.8,3
1/18/2024 7:35,18,Pematangan,33.2,58.4,7.25,721,0,0,84.7,3
1/18/2024 7:40,18,Pematangan,33.2,58.1,7.27,674,0,0,84.7,3
1/18/2024 7:45,18,Pematangan,33.2,57.9,7.26,780,0,0,84.8,3
1/18/2024 7:50,18,Pematangan,33.1,57.8,7.3,581,0,0,84.2,3
1/18/2024 7:55,18,Pematangan,33.1,57.3,7.23,546,0,0,85.1,3
1/18/2024 8:00,18,Pematangan,33.3,57.7,7.22,630,0,0,84.1,3
1/18/2024 8:05,18,Pematangan,33.3,58.4,7.29,625,0,0,84.9,3
1/18/2024 8:10,18,Pematangan,33.4,57.5,7.32,551,0,0,84.6,3
1/18/2024 8:15,18,Pematangan,33.6,57.5,7.29,618,0,0,84.9,3
1/18/2024 8:20,18,Pematangan,33.7,57.7,7.32,590,0,0,85.1,3
1/18/2024 8:25,18,Pematangan,33.9,58.2,7.27,581,0,0,85.4,3
1/18/2024 8:30,18,Pematangan,33.7,57.4,7.26,566,0,0,84.9,3
1/18/2024 8:35,18,Pematangan,33.8,57.6,7.3,696,0,0,84.8,3
1/18/2024 8:40,18,Pematangan,34,57.6,7.26,646,0,0,85,3
1/18/2024 8:45,18,Pematangan,34,57.7,7.24,599,0,0,84.6,3
1/18/2024 8:50,18,Pematangan,34,58,7.29,562,0,0,85,3
1/18/2024 8:55,18,Pematangan,34.1,57.3,7.22,726,0,0,84.4,3
1/18/2024 9:00,18,Pematangan,34.2,57.2,7.29,622,0,0,84.8,3
1/18/2024 9:05,18,Pematangan,34.3,57.6,7.27,646,0,0,84.7,3
1/18/2024 9:10,18,Pematangan,34.2,57.1,7.29,626,0,0,84.7,3
1/18/2024 9:15,18,Pematangan,34.3,56.9,7.25,722,0,0,84.8,3
1/18/2024 9:20,18,Pematangan,34.6,57.2,7.29,624,0,0,84.6,3
1/18/2024 9:25,18,Pematangan,34.6,57.9,7.32,692,0,0,84.9,3
1/18/2024 9:30,18,Pematangan,34.8,57.4,7.27,689,0,0,85,3
1/18/2024 9:35,18,Pematangan,34.8,57,7.26,718,0,0,85,3
1/18/2024 9:40,18,Pematangan,34.9,57.2,7.24,636,0,0,84.7,3
1/18/2024 9:45,18,Pematangan,34.8,57.6,7.26,596,0,0,85.5,3
1/18/2024 9:50,18,Pematangan,35.2,57.1,7.28,637,0,0,84.8,3
1/18/2024 9:55,18,Pematangan,35.2,57.1,7.27,739,0,0,85.3,3
1/18/2024 10:00,18,Pematangan,35.1,57.3,7.24,694,0,0,85.1,3
1/18/2024 10:05,18,Pematangan,35.4,57,7.33,586,0,0,85.4,3
1/18/2024 10:10,18,Pematangan,35.2,57.3,7.29,664,0,0,85,3
1/18/2024 10:15,18,Pematangan,35.5,57.2,7.33,590,0,0,85,3
1/18/2024 10:20,18,Pematangan,35.6,57,7.27,746,0,0,84.3,3
1/18/2024 10:25,18,Pematangan,35.6,56.5,7.24,854,0,0,85.3,3
1/18/2024 10:30,18,Pematangan,35.9,57,7.29,521,0,0,85.5,3
1/18/2024 10:35,18,Pematangan,35.7,56.8,7.29,688,0,0,85.2,3
1/18/2024 10:40,18,Pematangan,35.7,57,7.3,621,0,0,85.6,3
1/18/2024 10:45,18,Pematangan,35.8,56.9,7.32,610,0,0,85.6,3
1/18/2024 10:50,18,Pematangan,36.3,56.9,7.26,603,0,0,85.6,3
1/18/2024 10:55,18,Pematangan,36.3,57.3,7.27,749,0,0,85.3,3
1/18/2024 11:00,18,Pematangan,36.1,57.2,7.32,585,0,0,85,3
1/18/2024 11:05,18,Pematangan,36.3,57.1,7.24,685,0,0,85.1,3
1/18/2024 11:10,18,Pematangan,36.5,56.5,7.3,655,0,0,85,3
1/18/2024 11:15,18,Pematangan,36.5,56.2,7.26,696,0,0,84.8,3
1/18/2024 11:20,18,Pematangan,36.1,56,7.31,663,0,0,85.2,3
1/18/2024 11:25,18,Pematangan,36.5,56.6,7.28,672,0,0,85.2,3
1/18/2024 11:30,18,Pematangan,36.7,56.9,7.27,634,0,0,85.3,3
1/18/2024 11:35,18,Pematangan,36.4,56.7,7.24,722,0,0,85.4,3
1/18/2024 11:40,18,Pematangan,36.7,56.8,7.25,702,0,0,85.5,3
1/18/2024 11:45,18,Pematangan,36.9,56.3,7.29,729,0,0,85.5,3
1/18/2024 11:50,18,Pematangan,36.8,56.4,7.27,728,0,0,85,3
1/18/2024 11:55,18,Pematangan,37,56.4,7.27,570,0,0,85.4,3
1/18/2024 12:00,18,Pematangan,37.1,56.2,7.27,631,0,0,85.6,3
1/18/2024 12:05,18,Pematangan,37.1,56.5,7.25,627,0,0,85.6,3
1/18/2024 12:10,18,Pematangan,37.3,56.3,7.27,559,0,0,86,3
1/18/2024 12:15,18,Pematangan,37.4,56.6,7.23,629,0,0,85.5,3
1/18/2024 12:20,18,Pematangan,37.1,56.7,7.32,842,0,0,85.3,3
1/18/2024 12:25,18,Pematangan,37.4,56.8,7.27,632,0,0,85,3
1/18/2024 12:30,18,Pematangan,37.7,56.3,7.25,701,0,0,85.7,3
1/18/2024 12:35,18,Pematangan,37.6,56.3,7.32,668,0,0,86.1,3
1/18/2024 12:40,18,Pematangan,37.7,56.4,7.27,757,0,0,85.7,3
1/18/2024 12:45,18,Pematangan,37.6,56,7.29,607,0,0,85.6,3
1/18/2024 12:50,18,Pematangan,37.9,56.3,7.26,793,0,0,85.8,3
1/18/2024 12:55,18,Pematangan,38,55.6,7.29,748,0,0,86.2,3
1/18/2024 13:00,18,Pematangan,37.7,56.6,7.33,519,0,0,85.9,3
1/18/2024 13:05,18,Pematangan,38.1,56.1,7.26,735,0,0,85.5,3
1/18/2024 13:10,18,Pematangan,38,56.4,7.33,725,0,0,85.8,3
1/18/2024 13:15,18,Pematangan,38,55.8,7.31,670,0,0,86.1,3
1/18/2024 13:20,18,Pematangan,38.1,55.9,7.29,676,0,0,85.4,3
1/18/2024 13:25,18,Pematangan,38.4,55.9,7.31,750,0,0,85.4,3
1/18/2024 13:30,18,Pematangan,38.1,56,7.25,821,0,0,85.8,3
1/18/2024 13:35,18,Pematangan,38.4,56.2,7.29,686,0,0,86.2,3
1/18/2024 13:40,18,Pematangan,38.2,56.6,7.24,746,0,0,85.4,3
1/18/2024 13:45,18,Pematangan,38.3,56.1,7.26,669,0,0,85.4,3
1/18/2024 13:50,18,Pematangan,38.3,56.2,7.28,629,0,0,86.3,3
1/18/2024 13:55,18,Pematangan,38.3,55.9,7.26,733,0,0,85.9,3
1/18/2024 14:00,18,Pematangan,38.5,55.4,7.31,667,0,0,86,3
1/18/2024 14:05,18,Pematangan,38.4,55.7,7.32,543,0,0,85.6,3
1/18/2024 14:10,18,Pematangan,38.8,56.1,7.27,785,0,0,86.1,3
1/18/2024 14:15,18,Pematangan,38.6,56,7.29,725,0,0,86.6,3
1/18/2024 14:20,18,Pematangan,38.6,55.9,7.24,681,0,0,86.5,3
1/18/2024 14:25,18,Pematangan,38.8,55.7,7.28,581,0,0,85.7,3
1/18/2024 14:30,18,Pematangan,38.7,55.7,7.25,724,0,0,86,3
1/18/2024 14:35,18,Pematangan,38.5,55.2,7.26,558,0,0,85.5,3
1/18/2024 14:40,18,Pematangan,38.9,55.8,7.27,670,0,0,85.7,3
1/18/2024 14:45,18,Pematangan,38.8,55.8,7.26,637,0,0,85.7,3
1/18/2024 14:50,18,Pematangan,38.7,55.7,7.27,690,0,0,86.1,3
1/18/2024 14:55,18,Pematangan,38.8,56.1,7.3,762,0,0,85.9,3
1/18/2024 15:00,18,Pematangan,38.8,56,7.3,631,0,0,86.3,3
1/18/2024 15:05,18,Pematangan,38.7,55.9,7.28,574,0,0,86,3
1/18/2024 15:10,18,Pematangan,39.2,55.8,7.35,570,0,0,86.4,3
1/18/2024 15:15,18,Pematangan,38.5,55.7,7.3,752,0,0,85.9,3
1/18/2024 15:20,18,Pematangan,39,55.6,7.28,650,0,0,85.9,3
1/18/2024 15:25,18,Pematangan,39.1,55.7,7.31,768,0,0,85.9,3
1/18/2024 15:30,18,Pematangan,39.1,55.9,7.25,720,0,0,85.9,3
1/18/2024 15:35,18,Pematangan,39.2,56,7.28,785,0,0,85.8,3
1/18/2024 15:40,18,Pematangan,38.8,55.6,7.35,598,0,0,85.8,3
1/18/2024 15:45,18,Pematangan,38.7,56,7.26,671,0,0,86.5,3
1/18/2024 15:50,18,Pematangan,38.9,55.7,7.3,649,0,0,86.2,3
1/18/2024 15:55,18,Pematangan,39,55.9,7.26,442,0,0,86.5,3
1/18/2024 16:00,18,Pematangan,39.1,55.7,7.29,638,0,0,86.5,3
1/18/2024 16:05,18,Pematangan,39,55.7,7.36,557,0,0,86.4,3
1/18/2024 16:10,18,Pematangan,38.7,55.9,7.24,575,0,0,86.2,3
1/18/2024 16:15,18,Pematangan,38.9,55.5,7.27,667,0,0,86.3,3
1/18/2024 16:20,18,Pematangan,39.1,55.8,7.27,849,0,0,86.6,3
1/18/2024 16:25,18,Pematangan,38.7,55.7,7.3,626,0,0,86.1,3
1/18/2024 16:30,18,Pematangan,38.9,55.5,7.33,740,0,0,86.2,3
1/18/2024 16:35,18,Pematangan,38.9,56,7.24,598,0,0,86.5,3
1/18/2024 16:40,18,Pematangan,38.8,55.6,7.28,653,0,0,86.6,3
1/18/2024 16:45,18,Pematangan,39,55.5,7.36,836,0,0,86.9,3
1/18/2024 16:50,18,Pematangan,38.9,56.2,7.28,612,0,0,86.3,3
1/18/2024 16:55,18,Pematangan,38.6,55.7,7.29,694,0,0,86.5,3
1/18/2024 17:00,18,Pematangan,38.7,56.1,7.3,751,0,0,86.6,3
1/18/2024 17:05,18,Pematangan,38.5,55.1,7.35,634,0,0,86.4,3
1/18/2024 17:10,18,Pematangan,38.7,55.8,7.31,818,0,0,87,3
1/18/2024 17:15,18,Pematangan,38.5,55.9,7.27,664,0,0,86.3,3
1/18/2024 17:20,18,Pematangan,38.4,55.6,7.26,748,0,0,86.5,3
1/18/2024 17:25,18,Pematangan,38.6,56,7.24,616,0,0,86.7,3
1/18/2024 17:30,18,Pematangan,38.6,55.9,7.31,681,0,0,86.7,3
1/18/2024 17:35,18,Pematangan,38.5,55.2,7.28,692,0,0,86.8,3
1/18/2024 17:40,18,Pematangan,38.3,55.2,7.28,829,0,0,86.4,3
1/18/2024 17:45,18,Pematangan,38.6,56.1,7.29,616,0,0,86.9,3
1/18/2024 17:50,18,Pematangan,38.4,55.4,7.27,706,0,0,87,3
1/18/2024 17:55,18,Pematangan,38.3,55.6,7.31,655,0,0,86.6,3
1/18/2024 18:00,18,Pematangan,38.2,55.4,7.37,652,0,0,87.2,3
1/18/2024 18:05,18,Pematangan,38.5,55.6,7.3,675,0,0,86.3,3
1/18/2024 18:10,18,Pematangan,38,55.7,7.28,817,0,0,86.7,3
1/18/2024 18:15,18,Pematangan,38.4,55.5,7.35,706,0,0,87,3
1/18/2024 18:20,18,Pematangan,38,55.8,7.34,652,0,0,86.7,3
1/18/2024 18:25,18,Pematangan,38,56.1,7.31,779,0,0,86.9,3
